Identifier	Other_Name
2261	Pyrococcus furiosus Fiala and Stetter 1986
2261	strain Vc 1
2262	"Pyrococcus furiosus subsp. woesei" Kanoksilapatham et al. 2004
2262	ATCC 49860
2262	DSM 3773
2262	JCM 8421
2262	Pyrococcus furiosus subsp. woesei
2262	Pyrococcus woesei Zillig et al. 1988
29292	"Pyrococcus abyssi" Erauso et al. 1993
29292	CNCM I-1302
29292	strain GE5
29292	strain Orsay
39456	'Pyrococcus endeavori'
39456	Pyrococcus sp. ES4
39456	Pyrococcus sp. ES-4
53953	ATCC 700860
53953	DSM 12428
53953	JCM 9974
53953	NBRC 100139
53953	Pyrococcus horikoshii Gonzlez et al. 1999
53953	Pyrococcus shinkaii
53953	'Pyrococcus shinkaii'
53953	strain JA-1
53953	strain OT3
70601	Pyrococcus horikoshii OT3
70601	Pyrococcus horikoshii OT-3
70601	Pyrococcus horikoshii str. OT3
70601	Pyrococcus OT3
70601	Pyrococcus shinkaii OT3
70601	Pyrococcus sp. OT3
74610	CNCM I-2120
74610	Pyrococcus glycovorans Barbier et al. 1999
74610	Pyrococcus sp. AL585
74610	strain AL585
2263	Thermococcus Zillig 1983
2264	ATCC 35543
2264	DSM 2476
2264	JCM 8558
2264	strain Vu 13
2264	Thermococcus celer Zillig 1983
2265	ATCC 51850
2265	Caldococcus litoralis Z-1301
2265	'Caldococcus litoralis' Z-1301
2265	DSM 5473
2265	JCM 8560
2265	strain NS-C
2265	Thermococcus litoralis Neuner et al. 2001
2265	Thermococus litoralis
46539	CNCMI 1319
46539	strain AL662
46539	Thermococcus hydrothermalis Godfroy et al. 1997
46540	CIP 104690
46540	DSM 12820
46540	JCM 10128
46540	strain ST557
46540	Thermococcus fumicolans Godfroy et al. 1996
49898	'Thermococcus mexicalis'
49899	ATCC 51592
49899	CIP 105121
49899	DSM 9503
49899	JCM 9378
49899	strain DT 5432
49899	strain DT5432
49899	Thermococcus profundus Kobayashi et al. 1995
49899	Thermus profundus
49900	DSM 5262
49900	JCM 8559
49900	strain K-3
49900	Thermococcus stetteri Miroshnichenko et al. 1990
53952	ATCC 700098
53952	CIP 104782
53952	DSM 10343
53952	JCM 9653
53952	strain OG-1
53952	Thermococcus peptonophilus Gonzlez et al. 1996
54076	ATCC 700529
54076	DSM 2770
54076	JCM 10554
54076	strain AN1
54076	Thermococcus zilligii Ronimus et al. 1999
54077	ATCC BAA-1085
54077	culture-collection:ATCC:BAA:1085
54077	DSM 17882
54077	DSM 9535
54077	JCM 12858
54077	strain SHCK-94
54077	Thermococcus barosii
54077	Thermococcus barossii Duffaud et al. 2005
54262	DSM 10152
54262	strain GC74
54262	Thermococcus chitinophagus
54262	Thermococcus chitonophagus Huber and Stetter 1996
55802	CNCM I-1946
55802	DSM 11836
55802	strain MP
55802	Thermococcus barophilus Marteinsson et al. 1999
71280	DSM 11906
71280	JCM 12186
71280	strain AEDII10
71280	Thermococcus acidaminovorans Dirmeier et al. 2001
71997	ATCC 700654
71997	DSM 10395
71997	JCM 10552
71997	strain W-12
71997	Thermococcus gorgonarius Miroshnichenko et al. 1998
71998	ATCC 700653
71998	DSM 10394
71998	JCM 10553
71998	strain P-4
71998	Thermococcus pacificus Miroshnichenko et al. 1998
72803	ATCC BAA-270
72803	culture-collection:ATCC:BAA:270
72803	DSM 12349
72803	strain RG-20
72803	Thermococcus siculi Grote et al. 2000
84597	DSM 12767
84597	JCM 10828
84597	strain P5
84597	Thermococcus aegaeicus
84597	Thermococcus aegaeus corrig. Arab et al. 2000
84597	Thermococcus sp. P5
87734	'Thermococcus waimanguensis'
90909	"Thermococcus waiotapuensis" Gonzalez et al. 1999
90909	DSM 12768
90909	JCM 10985
90909	strain WT1
90909	Thermococcus waiotapuense
90909	Thermococcus waiotapuensis Gonzalez et al. 2001
110163	DSM 10597
110163	DSM 12819
110163	JCM 10137
110163	strain TY
110163	Thermococcus aggregans Canganella et al. 1998
110163	Thermococcus sp. (strain TY)
110163	Thermococcus sp. TY
110164	DSM 11113
110164	JCM 10136
110164	strain TYS
110164	Thermococcus guaymasensis Canganella et al. 1998
139207	DSM 10322
139207	strain AEDII12
139207	Thermococcus alcaliphilus DSM 10322
139207	Thermococcus alcaliphilus Keller et al. 1997
155321	DSM 15226
155321	JCM 16138
155321	strain MA898
155321	Thermococcus atlanticus Cambon-Bonavita et al. 2004
155321	Thermococcus atlantis
155321	Thermococcus sp. MA898
163003	DSM 27260
163003	KACC 17922
163003	strain CL1
163003	Thermococcus cleftensis
163003	Thermococcus sp. CL1
172049	DSM 12597
172049	strain MM 739
172049	Thermococcus sibiricus Miroshnichenko et al. 2001
41291	hyperthermophilic archaeobacterium strain G1-H
83867	Palaeococcus Takai et al. 2000
83868	ATCC BAA-128
83868	culture-collection:ATCC:BAA:128
83868	DSM 13482
83868	JCM 10417
83868	Palaeococcus ferriphilus
83868	Palaeococcus ferrophilus Takai et al. 2000
83868	strain DMJ
81399	anaerobic hyperthermophile GR1
183980	Archaeoglobea
183980	Archaeoglobi Garrity and Holt 2002
2231	"Archaeoglobales" Stetter 1989
2231	Archaeoglobales Huber and Stetter 2002
2232	"Archaeoglobaceae" Stetter 1989
2232	Archaeoglobaceae Huber and Stetter 2002
2233	Archaeoglobus Stetter 1988
2234	Archaeoglobus fulgidus Stetter 1988
2234	ATCC 49558
2234	DSM 4304
2234	JCM 9628
2234	NBRC 100126
2234	strain VC-16
58290	Archaeoglobus veneficus Huber et al. 1998
58290	DSM 11195
58290	strain SNP6
84156	Archaeoglobus profundus Burggraf et al. 1990
84156	DSM 5631
84156	JCM 9629
84156	NBRC 100127
84156	strain AV18
138903	"Archaeoglobus lithotrophicus" Stetter et al. 1993
138903	Archaeoglobus lithotrophicus TF2
138903	strain TF2
54260	Ferroglobus Hafenbradl et al. 1997
54261	DSM 10642
54261	Ferroglobus placidus Hafenbradl et al. 1997
54261	strain AEDII12DO
184033	Pleistophora anguillarum
184077	culture-collection:VKM:B:2221
184077	Methylovorus mays Doronina et al. 2001 emend. Doronina et al. 2005
184077	NCIMB 13992
184077	strain BV
184077	strain C
184077	VKM B-2221
184213	Aurelia limbata Brandt, 1835
184214	Aurelia labiata Chamisso & Eysenhardt, 1821
184584	Klebsormidium subtilissimum (Rabenhorst) P.C.Silva et al.
184584	Ulothrix subtilissima
184584	Ulothrix subtilissima Rabenhorst
184755	BCRC 17186
184755	CCRC 17186
184755	CCRC:17186
184755	CECT 7878
184755	DSM 16370
184755	JCM 11486
184755	strain VR1
184755	Vibrio ruber Shieh et al. 2003
184755	Vibrio sp. DSM 14379
184923	Methylocapsa Dedysh et al. 2002 emend. Dunfield et al. 2010
133552	DSM 13967
133552	Methylocapsa acidiphila Dedysh et al. 2002
133552	NCIMB 13765
133552	strain B2
185331	Vibrio cholerae serogroup O27
185332	Vibrio cholerae serogroup O37
185751	Viroids
12893	Citrus viroid II
12893	Citrus viroid IIa
12893	Citrus viroid IIb
12893	HSVd
12902	Cucumber pale fruit viroid
147263	Citrus cachexia viroid
185752	Viroids
12885	TASVd
12888	Tomato plant macho viroid
12888	TPMVd
12890	citrus exocortis viroid CEV
12890	citrus exocortis viroid CEVd-t
12892	potato spindle tuber viroid PSTVd
12892	PSTV
12901	Columnea latent viroid CLVd-N
53193	Iresine viroid
12898	CBCVd
12898	Citrus viroid IV
12898	citrus viroid IV CVd IV
12898	CVd-IV
36453	Cadang-cadang coconut viroid
36453	Coconut cadang cadang viroid
12783	PBCVd
12783	Pear blister canker viroid PBCVd
12904	Grapevine yellow speckle 1 viroid
12906	CBLVd
12906	citrus bent leaf viroid CBLVd
12906	Citrus viroid I
84412	Japanese citrus viroid 2
46342	Grapevine yellow speckle 2 viroid
46342	Grapevine yellow speckle viroid-2
185758	Avsuniviroid
40242	avocado sunblotch viroid ASBVd-B
40243	avocado sunblotch viroid ASBVd-V
40244	avocado sunblotch viroid ASBVd-Sc
186190	'Rickettsia martinet'
186497	Pyrococcus furiosus DSM 3638
186497	Pyrococcus furiosus DSM3638
186497	Pyrococcus furiosus str. DSM 3638
186497	Pyrococcus furiosus strain DSM 3638
55293	Acipenser dauricus Georgi, 1775
61971	Huso huso ponticus
7902	Acipencer guldenstadti
7902	Acipenser gueldenstaedii
7902	Acipenser gueldenstaedti
7902	Acipenser guldenstadti
7902	Caspian sturgeon
7902	osietra
152493	Acipenser gueldenstaedtii colchicus Marti, 1940
152494	Acipenser gueldenstaedtii gueldenstaedtii Brandt & Ratzeberg, 1833
7903	Acipenser stellatus Pallas, 1771
7903	stellate sturgeon
101768	Acipenser stellatus stellatus Pallas, 1771
101769	Acipenser stellatus ponticus Movchan, 1970
101770	Acipenser stellatus donensis Lovetsky, 1834
7904	Acipenser transmontano
7904	Acipenser transmontanus Richardson, 1836
7906	Acipenser ruthenus Linnaeus, 1758
7906	Acipenser ruthenys
7906	sterlet
7907	Acipenser brevirostrum Lesueur, 1818
7908	Acipenser medirostris Ayres, 1854
7908	short-nose sturgeon
27689	Acipenser baeri
101765	Acipenser baeri stenorrhynchus
101765	Acipenser baerii stenorrhynchus Nikolskii, 1896
101765	Lena river sturgeon
101766	Acipenser baeri baicalensis
101766	Acipenser baerii baicalensis Nikolskii, 1896
101767	Acipenser baeri baeri
101767	Acipenser baerii baerii Brandt, 1869
36177	Acipenser oxyrhinchus
36177	Acipenser oxyrhynchus
36177	Acipenser oxyrinchus Mitchill, 1815
36177	Acipenser oxyrynchus
40146	Acipenser oxyrhynchus desotoi
40146	Acipenser oxyrinchus desotoi Vladykov, 1955
40147	Acipenser oxyrhynchus oxyrhynchus
40147	Acipenser oxyrinchus oxyrinchus Mitchill, 1815
41871	Acipenser fulvescens Rafinesque, 1817
42330	Acipenser naccarii (Bonaparte, 1836)
42330	Acipenser naccarii Bonaparte, 1836
61674	Acipenser sturio (Linnaeus, 1758)
61674	Acipenser sturio Linnaeus, 1758
61674	sturgeon
61966	Acipenser mikadoi Hilgendorf, 1892
61967	Acipenser nudiventris Lovetsky, 1828
61968	Acipenser persicus Borodin, 1897
152495	Acipenser persicus persicus Borodin, 1897
61970	Acipenser sinensi
62061	Acipenser dabryanus Dumeril, 1869
111304	Acipenser schrenckii Brandt, 1869
111304	Acipenser shrencki
111304	Acipenser shrenki
7910	Accipenser platorynchus
7910	Acipenser platorynchus Rafinesque, 1820
7910	Scaphirhynchus platorhynchus
7910	Scaphirhynchus platorynchus (Rafinesque, 1820)
36178	Parascaphirhynchus albus
36178	Scaphirhynchus albus (Forbes & Richardson, 1905)
36179	Scaphirhynchus suttkusi Williams & Clemmer, 1991
55290	Scaphirhynchus kaufmanni
171265	Scaphirhynchus hermanni
61976	Chinese swordfish
61976	Polyodon gladius Martens, 1862
7913	Mississippi paddlefish
7913	Polyodon spathula (Walbaum, 1792)
7913	Squalus spathula Walbaum, 1792
41665	Neopterygi
32443	teleost fishes
70862	teleostean fish
70862	telostean fish
186650	"Balneomonas" Takeda et al. 2004
186650	Balneimonas
186650	Balneimonas corrig.
186650	Balneomonas
186650	Corbulabacter
186650	Microvirga Kanso and Patel 2003
186651	ATCC BAA-295
186651	Corbulabacter subterraneus
186651	culture-collection:ATCC:BAA:295
186651	DSM 14364
186651	Microvirga subterranea Kanso and Patel 2003
186651	strain FaiI4
186733	"Ehrlichia bovis" (Donatien and Lestoquard 1936) Moshkovski 1945
186733	"Kurlovia (Ehrlichia) bovis" Zhdanov 1953
186733	"Rickettsia bovis" Donatien and Lestoquard 1936
186733	Anaplasma bovis (ex Donatien and Lestoquard 1936) Dumler et al. 2001
186733	Ehrlichia bovis
186733	Rickettsia bovis
186739	"Bartonella washoeensis" corrig. Regnery et al.
186739	"Bartonella washoensis" Regnery et al.
186739	Bartonella sp. NVH1
186739	Bartonella washoensis
186761	"Halomonas glaciei" Reddy et al. 2003
186761	Halomonas fragii
186761	Halomonas frigidi
186761	JCM 11692
186761	MTCC 4321
186761	strain DD 39
186770	Marchantiopsida Cronquist, Takht. & W.Zimm., 1966
186771	Jungermanniopsida Stotler & Crand.-Stotl., 1977
186774	Marchantiidae Engl., 1893
28908	Corsiniineae
28908	Marchantiales Limpr., 1877
28908	Marchantiineae
28908	Targioniineae
29585	Marchantiaceae Lindl., 1836
3196	Marchantia L., 1753
3197	liverwort
3197	Marchantia polymorpha L., 1753
56867	Marchantia paleacea Bertol., 1817
93925	Marchantia calcarata
93925	Marchantia paleacea subsp. diptera (Nees & Mont.) Inoue
93925	Marchantia paleacea var. diptera
71450	Marchantia inflexa Nees & Mont., 1838
179062	Marchantia emarginata Reinw., Blume & Nees
179063	Marchantia subintegra Mitt.
53026	Bucegia Radian, 1903
53028	Preissia Corda, 1829
37393	Aytoniaceae Cavers, 1911
37393	Rebouliaceae
37394	Reboulia Raddi, 1818
37395	Marchantia hemisphaerica
37395	Reboulia hemisphaerica (L.) Raddi, 1818
37395	Reboulia hemsiphaerica
53030	Plagiochasma Lehm. & Lindenb., 1832
53031	Aytonia rupestris J.R.Forst. & G.Forst., 1776
53031	Palgiochasma rupestre
53031	Plagiochasma rupestre (J.R.Forst. & G.Forst.) Steph., 1898
53031	Plagiochasma ruprestre
53031	Plagiochasma rupsetre
157224	Plagiochamsa appendiculatum
157224	Plagiochasma appendiculatum Lehm. & Lindenb.
56913	Asterella P.Beauv., 1805
56914	Asterella tenella (L.) P.Beauv., 1805
56914	Marchantia tenella
122618	Asterella bolanderi (Austin) Underw., 1895
122618	Asterella bollanderi
122618	Fimbraria bolanderi
122619	Asterella californica (Hampe ex Austin) Underw., 1895
122619	Fimbraria californica
157215	Asterella australis (Hook.f. & Taylor) Verd., 1932
157216	Asterella grollei D.G.Long, 1999
157216	Long 20777 (E)
157217	Asterella khasiana
157217	Asterella khasyana (Griff.) Grolle
157218	Asterella palmeri (Austin) Underw., 1895
157218	Fimbraria palmeri
157219	Asterella syngenesica (Bory) Grolle, 1974
157220	Asterella wallichiana (Lehm. & Lindenb.) Grolle, 1966
160679	Asterella bachmannii (Steph.) S.W.Arnell, 1963
160680	Asterella innovans (Austin) H.A.Mill., 1963
160681	Asterella leptophylla (Mont.) Grolle
160682	Asterella lindenbergiana (Corda ex Nees) Lindb., 1879
160682	Fimbraria lindenbergiana
160683	Asterella macropoda (Spruce) A.Evans, 1919
160684	Asterella multiflora (Stephani) Pande, K.P.Srivast. & Sultan Khan
179042	Asterella africana (Mont.) Underw. ex A.Evans, 1920
179043	Asterella muscicola (Steph.) S.W.Arnell, 1963
122621	Cryptomitrium Austin ex Underw., 1884
122622	Cryptomitrium tenerum (Hook.) Austin ex Underw., 1884
122622	Marchantia tenera
179044	Cryptomitrium oreades Perold
157221	Mannia Opiz, 1829
122620	Asterella gracilis
122620	Mannia gracilis (F.Weber) D.B.Schill & D.G.Long, 2010
122620	Marchantia gracilis
157222	Grimaldia californica
157222	Mannia californica (Gottsche) L.C.Wheeler, 1935
157223	Mannia capensis (Steph.) S.W.Arnell
179045	Mannia fragrans (Balb.) Frye & L.Clark, 1937
179045	Marchantia fragrans
41837	Conocephalaceae Muell.Frib. ex Grolle, 1972
41838	Conocephalum Hill, 1773
41839	Conocephalum conicum (L.) Dumort., 1822
134427	Conocephalum japonicum (Thunb.) Grolle, 1984
134427	Conocephalum supradecompositum (Lindb.) Steph., 1899
41842	Ricciaceae Rchb., 1828
41843	Riccia L., 1753
41844	Riccia fluitans L., 1753
71658	Riccia bullosa Link, 1829
71659	Riccia ciliifera Link ex Lindenb., 1829
71659	Riccia sp. Schill 37
122632	Riccia albida Sull. ex Austin, 1869
122633	Riccia albolimbata S.W.Arnell, 1957
122634	Riccia atromarginata Levier, 1889
122635	Riccia beyrichiana Hampe ex Lehm., 1838
122636	Riccia cavernosa Hoffm., 1796
122637	Riccia frostii Austin, 1875
122638	Riccia gougetiana Durieu & Mont., 1849
122639	Riccia huebeneriana Lindenb., 1836
122640	Riccia lamellosa Raddi, 1818
122641	Riccia macrocarpa Levier, 1894
122642	Riccia membranacea Gottsche & Lindenb., 1846
122643	Riccia nigrella DC., 1815
122644	Riccia papulosa (Steph.) Steph., 1898
122645	Riccia schelpei O.H.Volk & Perold, 1986
122646	Riccia sorocarpa Bisch., 1835
122647	Riccia tomentosa O.H.Volk & Perold, 1990
122648	Riccia trichocarpa M.Howe, 1898
122649	Riccia villosa Steph., 1913
129944	Riccia glauca L., 1753
179061	Riccia concava Bisch. ex Gottsche, 1846
53034	Ricciocarpos Corda, 1829
53034	Ricciocarpus
53035	Riccia natans
53035	Ricciocarpos natans (L.) Corda, 1829
53035	Ricciocarpus natans
53035	Ricciocarpus natens
56883	Monocleaceae A.B.Frank, 1877
56936	Monoclea Hook.
56937	Monoclea gottschei Lindb.
94698	Monoclea gottschei ssp. elongata
94698	Monoclea gottschei subsp. elongata Gradst. & R.Mues
93846	Monoclea forsteri Hook.
63776	Targioniaceae Dumort., 1829
63777	Targionia L., 1753
63778	Targionia hypophylla L., 1753
71456	Oxymitraceae Muell.Frib. ex Grolle, 1972
71457	Oxymitra Bisch. ex Lindenb., 1829
71458	Oxymitra cristata Garside, 1958
122630	Oxymitra incrassata (Brot.) Sergio & Sim-Sim, 1989
122630	Riccia incrassata
74540	Corsiniaceae Engl., 1892
63790	Corsinia Raddi, 1818
63791	Corsinia coriandra
63791	Corsinia coriandrina (Spreng.) Lindb., 1877
63791	Riccia coriandrina
122613	Cleveaceae Cavers, 1911
122614	Athalamia Falc.
122616	Peltolepis Lindb., 1876
122617	Peltolepis quadrata (Saut.) Muell.Frib., 1940
122617	Sauteria quadrata
179046	Sauteria Nees, 1838
179047	Lunularia alpina
179047	Sauteria alpina (Nees) Nees, 1838
179050	Cyathodiaceae Stotler & Crand.-Stotl., 2000
179051	Cyathodium Kunze ex Lehm., 1834
179052	Cyathodium steerei Hassel de Menendez
179053	Exormothecaceae Grolle, 1972
179057	Exormotheca Mitt.
179058	Exormotheca pustulosa Mitt.
179060	Exormotheca brevipedunculata (Kashyap) D.G.Long, Crand.-Stotl., L.L.Forrest & J.C.Villarreal, 2016
179060	Stephensoniella brevipedunculata
179059	Stephensoniella Kashyap, 1914
179067	Aitchisoniella Kashyap, 1914
179068	Aitchisoniella himalayensis Kashyap, 1914
179054	Monosoleniaceae Inoue, 1966
179055	Monosolenium Griff., 1849
179056	Monoselenium tenerum
179056	Monosolenium tenerum Griff.
182181	Wiesnerellaceae Inoue, 1976
179048	Wiesnerella Schiffn., 1896
179049	Weisnerella denudata
179049	Wiesnerella denudata (Mitt.) Steph.
37407	Sphaerocarpales Cavers, 1910
37408	Sphaerocarpaceae Heeg, 1891
37409	Sphaerocarpos Boehm., 1760
37410	Sphaeorocarpos texanus
37410	Sphaerocarpos texanus Austin, 1877
37410	Sphareocarpos texanus
39027	Sphaerocarpos donnellii
71459	Sphaerocarpos michelii Bellardi, 1792
56919	Geothallus Campb., 1896
56920	Geothallus tuberosa
56920	Geothallus tuberosus Campb., 1896
74541	Riellaceae Engl., 1892
53012	Riella Mont., 1852
53013	Riella helicophylla Bory & Mont.
122650	Riella americana M.Howe & Underw., 1903
186781	Metzgeriidae Barthol.-Began, 1990
34158	Metzgeriales Chalaud, 1930
37397	Metzgeriaceae H.Klinggr., 1858
37398	Metzgeria Raddi, 1818
37399	Jungermannia furcata
37399	Metzgeria furcata (L.) Corda, 1829
65052	Metzgeria conjugata Lindb., 1875
39024	Aneuraceae H.Klinggr., 1858
