Term_PK	Term_Name	Identifier	Is_Leaf	Rank	Parent_Term_Name	Parent_Term_ID	Grandparent_Term_Name	Grandparent_Term_ID	Common_Name	Synonym	Mnemonic
106796NEWT1	Pseudomonas sp. BA231	106796	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
106797NEWT1	Pseudomonas sp. R2	106797	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
107444NEWT1	Pseudomonas sp. J1	107444	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
107445NEWT1	Pseudomonas sp. A2	107445	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
107446NEWT1	Pseudomonas sp. KA2	107446	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
107447NEWT1	Pseudomonas sp. H1	107447	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
110258NEWT1	Pseudomonas sp. 'FSL D1-014'	110258	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
110259NEWT1	Pseudomonas sp. 'FSL D1-015'	110259	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
110260NEWT1	Pseudomonas sp. 'FSL D1-022'	110260	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
110261NEWT1	Pseudomonas sp. 'FSL D1-024'	110261	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
110262NEWT1	Pseudomonas sp. 'FSL D1-045'	110262	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
110263NEWT1	Pseudomonas sp. 'FSL R1-057'	110263	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
110264NEWT1	Pseudomonas sp. 'FSL R1-195'	110264	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
110317NEWT1	Pseudomonas sp. AT2	110317	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
110517NEWT1	Pseudomonas sp. NCIB9816-4	110517	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
110603NEWT1	Pseudomonas sp. CAFB-eben-1	110603	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
110604NEWT1	Pseudomonas sp. CAFB-eben-2	110604	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
110605NEWT1	Pseudomonas sp. CAFB-eben-4	110605	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
110606NEWT1	Pseudomonas sp. CAFB-JP4-4	110606	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
110607NEWT1	Pseudomonas sp. CAFB-JP4-6	110607	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
110608NEWT1	Pseudomonas sp. CAFB-naph-5	110608	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
110609NEWT1	Pseudomonas sp. CAFB-pxyl-1	110609	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
110610NEWT1	Pseudomonas sp. CAFB-pxyl-2	110610	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
110611NEWT1	Pseudomonas sp. CAFB-pxyl-4	110611	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
110612NEWT1	Pseudomonas sp. CAFB-tol-1	110612	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
110613NEWT1	Pseudomonas sp. CAFB-tol-2	110613	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
110614NEWT1	Pseudomonas sp. CAFB-tol-3	110614	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
112783NEWT1	Pseudomonas sp. 3-1	112783	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
113036NEWT1	Pseudomonas sp. AS-33	113036	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
115714NEWT1	Pseudomonas sp. S-47	115714	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
116032NEWT1	Pseudomonas sp. 63596	116032	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
118613NEWT1	Pseudomonas sp. B10	118613	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
118954NEWT1	Pseudomonas sp. P71408	118954	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
118955NEWT1	Pseudomonas sp. P71413	118955	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
118956NEWT1	Pseudomonas sp. P71410	118956	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
118957NEWT1	Pseudomonas sp. P71472	118957	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
119050NEWT1	Pseudomonas sp. SK-1-3-4	119050	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
119051NEWT1	Pseudomonas sp. SK-1-3-1	119051	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
119055NEWT1	Pseudomonas sp. Ki-723	119055	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
119056NEWT1	Pseudomonas sp. Ki-1w	119056	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
119057NEWT1	Pseudomonas sp. Ki-1z	119057	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
120349NEWT1	Pseudomonas sp. KL14	120349	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
120350NEWT1	Pseudomonas sp. KL15	120350	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
120351NEWT1	Pseudomonas sp. ML1	120351	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
120771NEWT1	Pseudomonas sp. D57	120771	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
121717NEWT1	Pseudomonas sp. Y1000	121717	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
122371NEWT1	Pseudomonas sp. 355	122371	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
123972NEWT1	Pseudomonas sp. SV4	123972	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
123973NEWT1	Pseudomonas sp. SV9	123973	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
123974NEWT1	Pseudomonas sp. SV10	123974	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
123975NEWT1	Pseudomonas sp. SV11	123975	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
123976NEWT1	Pseudomonas sp. SV12	123976	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
123977NEWT1	Pseudomonas sp. SV13	123977	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
123978NEWT1	Pseudomonas sp. SV15	123978	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
123979NEWT1	Pseudomonas sp. SV16	123979	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
123980NEWT1	Pseudomonas sp. SV19	123980	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
123981NEWT1	Pseudomonas sp. SV22	123981	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
123982NEWT1	Pseudomonas sp. SV23	123982	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
124034NEWT1	Pseudomonas sp. SV3	124034	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
124035NEWT1	Pseudomonas sp. SV5	124035	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
126125NEWT1	Pseudomonas sp. 2FB1	126125	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
126126NEWT1	Pseudomonas sp. 2FB9	126126	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
126127NEWT1	Pseudomonas sp. 2FB11	126127	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
126129NEWT1	Pseudomonas sp. 4FB4	126129	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
126130NEWT1	Pseudomonas sp. 4FB5	126130	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
126131NEWT1	Pseudomonas sp. 4FB7	126131	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
126132NEWT1	Pseudomonas sp. 3CB6	126132	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
126133NEWT1	Pseudomonas sp. 3CB7	126133	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
126134NEWT1	Pseudomonas sp. 3BB2	126134	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
126572NEWT1	Pseudomonas sp. KI	126572	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
126573NEWT1	Pseudomonas sp. KY	126573	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
126851NEWT1	Pseudomonas sp. UB48	126851	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
127522NEWT1	Pseudomonas sp. GM101	127522	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
128565NEWT1	Pseudomonas sp. RSHD3S15	128565	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
129266NEWT1	Pseudomonas sp. C1	129266	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
129267NEWT1	Pseudomonas sp. C	129267	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
129268NEWT1	Pseudomonas sp. B20	129268	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
129887NEWT1	Pseudomonas sp. Tar2A	129887	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
129888NEWT1	Pseudomonas sp. Blue1	129888	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
129982NEWT1	Pseudomonas sp. PSBZ	129982	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
130487NEWT1	Pseudomonas sp. FAIR/BE/F/GH37	130487	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
130488NEWT1	Pseudomonas sp. FAIR/BE/F/GH39	130488	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
130489NEWT1	Pseudomonas sp. FAIR/BE/F/GH94	130489	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
130729NEWT1	Pseudomonas sp. HMD H5	130729	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
133541NEWT1	Pseudomonas sp. Ep2	133541	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
133542NEWT1	Pseudomonas sp. Dp2	133542	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
135214NEWT1	Pseudomonas sp. CA10	135214	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
135290NEWT1	Pseudomonas sp. CFPBD	135290	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
135399NEWT1	Pseudomonas sp. Ly	135399	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
135401NEWT1	Pseudomonas sp. Spd	135401	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
137232NEWT1	Pseudomonas sp. HY-95/2-1	137232	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
138845NEWT1	Pseudomonas sp. 2.19	138845	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
139735NEWT1	Pseudomonas sp. LSMN7	139735	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
139736NEWT1	Pseudomonas sp. 8IDINH	139736	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
139738NEWT1	Pseudomonas sp. 19IIDNH	139738	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
139773NEWT1	Pseudomonas sp. PR3MN2	139773	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
140777NEWT1	Pseudomonas sp. CZ363	140777	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
140991NEWT1	Pseudomonas sp. K319	140991	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
140992NEWT1	Pseudomonas sp. PK4	140992	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
142589NEWT1	Pseudomonas sp. LH1	142589	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
143023NEWT1	Pseudomonas sp. PG-2000	143023	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
143486NEWT1	Pseudomonas sp. K104	143486	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
143811NEWT1	Pseudomonas sp. LAB-05	143811	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
143812NEWT1	Pseudomonas sp. LAB-06	143812	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
143814NEWT1	Pseudomonas sp. LAB-16	143814	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
143815NEWT1	Pseudomonas sp. LAB-18	143815	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
143816NEWT1	Pseudomonas sp. LAB-20	143816	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
143817NEWT1	Pseudomonas sp. LAB-21	143817	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
143818NEWT1	Pseudomonas sp. LAB-23	143818	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
143819NEWT1	Pseudomonas sp. LAB-26	143819	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
143820NEWT1	Pseudomonas sp. LAB-27	143820	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
143821NEWT1	Pseudomonas sp. LAB-36	143821	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
143822NEWT1	Pseudomonas sp. LAB-44	143822	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
146486NEWT1	Pseudomonas sp. IrT-R5M2-56	146486	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
146487NEWT1	Pseudomonas sp. IrT-R5M2-58	146487	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
146488NEWT1	Pseudomonas sp. IrT-R5M2-32	146488	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
146489NEWT1	Pseudomonas sp. IrT-R9M1-191	146489	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
146490NEWT1	Pseudomonas sp. IrT-R9M1-9	146490	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
146514NEWT1	Pseudomonas sp. Tinker soil 4	146514	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
147212NEWT1	Pseudomonas sp. SW-3	147212	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
147640NEWT1	Pseudomonas sp. ND137	147640	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
147641NEWT1	Pseudomonas sp. PE1	147641	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
147642NEWT1	Pseudomonas sp. PE2	147642	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
147886NEWT1	Pseudomonas sp. SK38	147886	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
148377NEWT1	Pseudomonas sp. B35	148377	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
148378NEWT1	Pseudomonas sp. B65	148378	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
148383NEWT1	Pseudomonas sp. PM-2001	148383	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
148462NEWT1	unidentified Hailaer soda lake bacterium F5	148462	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
148741NEWT1	Pseudomonas sp. NZ006	148741	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
148742NEWT1	Pseudomonas sp. NZ007	148742	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
148743NEWT1	Pseudomonas sp. NZ009	148743	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
148744NEWT1	Pseudomonas sp. NZ011	148744	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
148745NEWT1	Pseudomonas sp. NZ014	148745	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
148746NEWT1	Pseudomonas sp. NZ017	148746	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
148747NEWT1	Pseudomonas sp. NZ024	148747	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
148748NEWT1	Pseudomonas sp. NZ031	148748	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
148749NEWT1	Pseudomonas sp. NZ039	148749	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
148750NEWT1	Pseudomonas sp. NZ043	148750	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
148751NEWT1	Pseudomonas sp. NZ047	148751	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
148752NEWT1	Pseudomonas sp. NZ052	148752	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
148753NEWT1	Pseudomonas sp. NZ059	148753	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
148754NEWT1	Pseudomonas sp. NZ060	148754	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
148755NEWT1	Pseudomonas sp. NZ062	148755	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
148756NEWT1	Pseudomonas sp. NZ065	148756	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
148757NEWT1	Pseudomonas sp. NZ092	148757	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
148758NEWT1	Pseudomonas sp. NZ096	148758	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
148759NEWT1	Pseudomonas sp. NZ097	148759	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
148760NEWT1	Pseudomonas sp. NZ101	148760	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
148761NEWT1	Pseudomonas sp. NZ102	148761	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
148762NEWT1	Pseudomonas sp. NZ103	148762	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
148763NEWT1	Pseudomonas sp. NZ104	148763	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
148764NEWT1	Pseudomonas sp. NZ106	148764	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
148765NEWT1	Pseudomonas sp. NZ108	148765	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
148766NEWT1	Pseudomonas sp. NZ111	148766	1	Species	unclassified Pseudomonas	196821	unclassified Pseudomonas	196821			
